Age,Income,Employment_Type,Years_Employed,Loan_Amount,Loan_Term,Credit_History,Existing_Debt,Debt_to_Income,Previous_Default,Savings,Dependents,Property_Owned,Loan_Purpose,Risk_Label
44,1713782,Self-Employed,4,235995,36,Average,380725,0.22215473020796683,1,548095,3,1,Education,0
38,2099398,Business,11,631089,60,Good,767727,0.36568894240685074,0,1303007,5,1,Home,0
22,1882613,Salaried,1,154352,24,Good,129453,0.06876236976884269,1,602281,5,0,Home,0
50,163070,Business,20,934844,36,Good,131817,0.8083411520135401,0,124396,3,1,Education,1
33,1656416,Self-Employed,4,1629899,36,Bad,445679,0.269062077967082,1,1270469,3,1,Personal,1
62,968123,Self-Employed,33,1207623,120,Average,215193,0.2222783445095876,0,104671,5,1,Business,0
61,1632498,Salaried,23,1223675,12,Average,342996,0.21010487602136357,1,96587,3,0,Education,1
57,348621,Business,16,348327,120,Average,694237,1.9913746120439904,1,491790,4,0,Personal,1
54,1519042,Salaried,10,1954538,60,Average,404872,0.26653096719447705,0,1002254,5,0,Business,0
31,552002,Salaried,9,1533782,24,Bad,492379,0.8919860942784731,1,1094070,3,0,Car,1
50,306674,Self-Employed,13,1866099,24,Good,245086,0.7991717616369121,0,1287666,2,1,Car,1
32,536782,Salaried,8,1155242,120,Average,8315,0.01549043095627097,0,221011,3,0,Car,0
45,1664657,Salaried,17,1079283,36,Bad,553731,0.33263949712193136,1,69466,0,1,Personal,1
25,2019245,Self-Employed,1,1837953,60,Bad,355028,0.17582206427547709,0,925839,5,0,Personal,1
23,495406,Business,0,822549,24,Average,778264,1.5709588277920983,1,149813,3,1,Business,1
21,1017257,Salaried,0,1289874,12,Bad,209812,0.20625249445076863,1,171140,1,1,Business,1
35,1169874,Salaried,0,1014406,60,Good,38599,0.03299412330377177,1,537188,3,0,Home,1
44,811991,Salaried,21,1368120,120,Good,553108,0.6811741987605789,0,36295,2,0,Education,0
39,1204362,Salaried,13,179457,60,Average,105622,0.08769947266729383,1,356132,3,0,Personal,0
43,687499,Self-Employed,15,1512735,24,Average,705485,1.02616,0,930118,4,1,Business,0
41,173160,Self-Employed,2,1661629,36,Good,48343,0.27917949191792607,1,401408,5,0,Car,1
40,192283,Self-Employed,17,1719570,180,Good,453210,2.3569823802292444,1,497733,3,0,Home,1
21,2497620,Business,0,1760946,12,Bad,762876,0.3054410577105173,1,876635,1,1,Home,1
55,1851069,Salaried,20,1626527,24,Bad,585527,0.31631812951428095,1,136153,2,1,Personal,1
29,1868310,Self-Employed,1,1973010,120,Average,233717,0.12509534012270976,1,240416,5,0,Business,1
41,1312366,Self-Employed,4,1933980,36,Bad,638695,0.486674078211354,0,454391,4,0,Education,1
39,777630,Salaried,13,647431,12,Good,717606,0.9228104332260416,0,1137704,2,0,Car,0
61,164362,Salaried,0,984690,120,Good,628726,3.825228305640564,0,1029026,2,1,Education,1
24,1863711,Business,0,720035,36,Good,244131,0.13099180560086537,1,975590,3,1,Car,0
48,1265511,Salaried,10,315202,120,Bad,263993,0.20860568686823988,1,548488,5,0,Business,1
24,1456191,Self-Employed,3,1385776,120,Good,135109,0.09278240781435415,0,79298,2,0,Business,0
53,163654,Salaried,2,498063,12,Bad,565624,3.4561974886193516,1,33026,2,0,Business,1
59,2396314,Self-Employed,8,769440,60,Bad,120891,0.050448709789823125,0,51304,1,0,Home,0
25,1764286,Salaried,3,905565,60,Average,264458,0.14989511343675943,1,127931,5,0,Home,0
62,1792884,Business,11,157668,180,Good,794446,0.44311040585425165,0,313623,4,1,Personal,0
52,2067673,Salaried,7,366697,12,Bad,730595,0.35334148419915323,1,681900,5,1,Education,1
29,2429207,Business,5,979425,24,Average,418696,0.1723590569436623,1,398775,5,0,Business,0
41,926214,Business,11,888435,12,Average,623737,0.6734257164913114,1,339466,2,1,Business,1
47,2084225,Salaried,9,1327634,36,Good,63056,0.030253916801728797,1,631402,3,0,Business,0
21,605281,Salaried,0,1692444,36,Good,278733,0.4605010557062658,1,1322704,1,1,Business,1
37,1188136,Business,11,1724973,36,Bad,472751,0.39789266725975203,1,4323,5,0,Business,1
31,1037395,Business,3,1800689,36,Good,137513,0.1325559381374133,1,873896,4,0,Personal,0
37,2215627,Salaried,3,996728,36,Average,668931,0.30191485213221714,0,96381,1,0,Business,0
38,1704013,Business,8,1895418,12,Average,695187,0.4079702396811294,0,1337344,3,0,Home,0
49,206599,Business,16,193316,180,Average,79891,0.38669409486931267,1,947514,0,0,Car,1
41,2456908,Business,12,1037822,120,Average,620593,0.2525909588023,0,1046183,2,0,Home,0
62,2042945,Business,13,1488057,120,Average,250000,0.1223722996104645,1,696908,0,1,Business,1
21,1090094,Salaried,0,847209,12,Bad,493171,0.45241102839660763,0,119981,4,1,Personal,1
54,681736,Salaried,18,150054,12,Average,338472,0.4964847147800398,0,495709,4,1,Car,0
27,1999553,Salaried,3,1698106,60,Bad,200449,0.10024685504867585,0,308891,5,1,Business,0
48,1976459,Business,25,1739518,24,Average,44604,0.022567620897969095,1,1335655,5,0,Education,1
38,1066573,Business,9,1688447,24,Good,665007,0.6234982289086365,0,1297084,4,0,Home,0
29,2199770,Self-Employed,0,1534774,36,Bad,745354,0.338832542114611,0,287800,2,0,Car,0
22,2380247,Salaried,1,1045760,12,Average,157351,0.06610697708810175,0,14069,5,1,Personal,0
40,2083733,Salaried,1,1940229,12,Bad,259470,0.12452165199588815,0,1228591,1,1,Education,1
51,246365,Salaried,27,137731,180,Average,258984,1.051216482793892,1,1479444,5,0,Education,1
43,127977,Business,12,202876,120,Good,770905,6.023730641203957,0,28853,2,0,Business,1
47,1123431,Self-Employed,26,571606,24,Bad,375576,0.3343112889787722,0,998247,3,0,Personal,0
27,1888310,Salaried,3,1907431,12,Average,474812,0.251447987116529,1,1397616,4,0,Home,1
56,1298590,Business,32,1518468,36,Good,125143,0.09636829455925691,0,811721,5,0,Business,0
64,1776181,Self-Employed,30,687320,24,Bad,443396,0.2496343280136833,1,557746,5,0,Home,1
47,1487835,Salaried,10,1790283,24,Good,764683,0.5139565113359268,1,1234192,1,0,Business,1
43,1514705,Business,18,1490806,180,Average,131112,0.08655937191771869,0,522859,3,1,Car,0
25,701930,Business,0,1350398,24,Average,721774,1.0282691603590666,1,1341103,2,0,Education,1
41,569771,Salaried,2,1343671,36,Average,511799,0.8982522833694881,0,853418,0,0,Personal,0
44,1744611,Salaried,5,1205401,36,Bad,109550,0.06279333169782164,1,1059303,5,1,Personal,1
54,1690710,Business,19,747339,120,Bad,601524,0.35578168001509425,0,1365413,2,1,Business,0
54,959405,Salaried,15,1015590,120,Average,172651,0.1799561395279996,1,262832,0,0,Home,1
29,2162050,Self-Employed,5,671852,60,Good,726558,0.3360503521887319,0,1278906,5,1,Home,0
58,1657204,Salaried,25,398812,24,Bad,335092,0.20220310703865846,0,831762,2,0,Home,0
59,1529036,Self-Employed,33,1018895,180,Bad,164537,0.1076082527760937,1,657426,2,1,Personal,1
23,812802,Salaried,1,372565,24,Average,685805,0.8437530373288484,1,821352,1,1,Car,1
36,1326574,Salaried,11,1153515,60,Bad,76876,0.05795073780223508,0,1281041,1,0,Home,0
22,2322710,Salaried,1,254118,24,Bad,14389,0.006194916199217208,0,320938,5,1,Business,0
32,2365389,Business,0,1391989,120,Good,143033,0.060469098119126236,0,911720,3,1,Home,0
36,507809,Salaried,1,1718591,120,Average,251465,0.49519505326795454,1,488658,5,1,Home,1
24,1751558,Salaried,3,678982,24,Good,323126,0.18447908406168448,1,1310886,0,1,Car,0
53,1331070,Self-Employed,32,904589,36,Good,366914,0.27565321459185876,1,1194941,1,1,Business,0
49,886690,Salaried,27,1390966,60,Good,253902,0.28634778068120686,0,568832,2,0,Personal,0
57,1458970,Business,20,992005,24,Average,186566,0.12787505714644087,1,520874,0,0,Personal,0
22,893993,Self-Employed,0,953821,36,Good,64336,0.07196468880104341,1,1317030,0,1,Education,1
63,323867,Self-Employed,37,1616447,120,Bad,542906,1.676318747143898,0,181837,0,0,Car,1
35,136941,Self-Employed,6,195065,120,Bad,40198,0.29354033094302695,1,972718,2,0,Personal,1
44,858137,Salaried,13,1356862,24,Average,329490,0.3839592233417003,1,805172,1,0,Home,1
36,1352865,Self-Employed,13,603665,120,Good,53539,0.039574503313705864,0,875682,2,0,Business,0
44,1807792,Salaried,4,1179846,180,Good,611228,0.3381072943639012,0,204520,0,1,Personal,0
29,215695,Self-Employed,4,1748959,180,Bad,512741,2.3771465395742157,1,1088291,5,0,Business,1
35,788546,Business,2,96632,24,Good,678180,0.8600375120316227,0,176570,2,0,Personal,0
28,1396503,Business,5,789004,36,Average,492322,0.3525389114531716,0,1049487,0,1,Home,0
55,544967,Self-Employed,11,1519872,120,Average,498541,0.9148078419283334,0,205135,2,1,Business,0
24,353708,Business,0,1805103,180,Average,209401,0.5920149049077066,0,229774,2,1,Car,1
23,2166906,Salaried,1,65993,24,Good,417669,0.19274892738820817,1,322744,1,1,Personal,0
61,545885,Business,2,1158854,12,Good,647545,1.1862275273591922,1,398390,3,1,Education,1
56,1354715,Self-Employed,27,1108426,60,Average,70068,0.051721541636771104,0,400322,1,1,Business,0
59,742645,Self-Employed,12,1710279,12,Average,757306,1.019740226164283,0,1196111,0,0,Car,0
48,938235,Salaried,14,1251996,12,Average,735945,0.7843921998303198,0,1015556,3,0,Education,0
39,438719,Business,14,649592,180,Bad,156591,0.35692696936542667,1,89883,3,0,Car,1
63,785072,Self-Employed,0,1020120,12,Good,599766,0.7639620774119095,1,461097,0,0,Home,1
46,2434717,Self-Employed,24,1823267,36,Average,29794,0.012237146149985337,1,485809,3,1,Car,1
45,1149388,Salaried,12,1383643,12,Bad,255383,0.2221902245453889,0,252763,0,0,Home,0
54,525890,Self-Employed,21,135332,180,Average,581146,1.1050693014331867,1,397525,4,0,Business,1
64,1436631,Self-Employed,16,784980,12,Bad,167461,0.11656499367966187,1,233018,1,1,Business,1
47,2494837,Salaried,8,1490863,12,Good,672345,0.26949445214478857,1,74339,2,0,Personal,0
47,370021,Salaried,15,505407,60,Good,341207,0.9221262519525866,0,1263676,4,0,Car,1
64,512092,Business,26,1854321,120,Average,373140,0.7286567088399959,1,1472044,0,0,Personal,1
30,1618809,Business,9,1290861,36,Average,681758,0.4211476331379223,1,581827,0,0,Home,1
39,779657,Self-Employed,12,1439086,12,Bad,622632,0.798596307611799,0,635967,1,1,Home,1
62,220341,Self-Employed,10,1584755,120,Average,180587,0.8195759319603162,1,868127,3,0,Personal,1
59,1087234,Salaried,27,1159784,180,Average,605723,0.5571224252346548,0,604562,5,1,Home,0
39,1519314,Salaried,17,1560316,12,Good,243824,0.16048284917874173,0,1524,5,0,Business,0
36,1723665,Salaried,11,1038712,120,Average,786813,0.4564764867439516,0,1198019,4,0,Home,0
55,1277571,Salaried,18,754535,120,Good,408992,0.32013225086335645,0,655712,0,0,Home,0
23,1853661,Business,1,891153,180,Average,555946,0.2999176764696045,1,46536,1,0,Home,1
40,829987,Salaried,8,329149,12,Bad,360466,0.4343026646168378,1,862735,1,1,Home,1
34,1475419,Business,2,497005,60,Good,160360,0.10868769570698512,0,1146004,4,1,Home,0
50,1533104,Self-Employed,9,1836020,24,Average,531240,0.34651246979169725,0,110253,5,0,Personal,0
42,1270039,Salaried,9,51495,12,Good,714496,0.5625775566123902,1,81655,5,1,Business,0
55,2163535,Salaried,4,342766,36,Good,418156,0.19327434348215144,1,580644,0,1,Car,0
63,1499696,Self-Employed,24,890002,60,Good,639733,0.4265748347832929,0,372005,3,1,Personal,0
50,237439,Salaried,4,1100367,60,Good,744402,3.1351162398921835,0,1313109,2,0,Business,1
38,2381282,Salaried,11,850182,24,Average,653460,0.2744150947199472,1,122803,3,0,Business,0
29,1852488,Business,6,1457392,60,Average,141568,0.07642042678795934,0,844290,3,0,Home,0
50,223311,Salaried,12,1881601,60,Average,786775,3.523209679730601,1,1046992,2,1,Home,1
49,1037118,Self-Employed,23,781240,120,Average,375117,0.36169137774932286,1,613444,2,1,Business,1
58,2222935,Self-Employed,32,1014744,24,Average,459241,0.2065920926198505,0,732310,4,0,Car,0
42,1559955,Self-Employed,13,977069,36,Bad,287347,0.18420199031254728,1,1378951,2,0,Business,1
58,528803,Salaried,5,1825283,180,Good,601377,1.137239884720993,0,1314121,2,0,Personal,0
63,2102887,Self-Employed,31,585472,36,Average,275962,0.13123000369016324,0,1423705,5,0,Business,0
21,503413,Salaried,0,1761583,36,Average,61592,0.12234860373370625,0,187239,4,1,Car,0
49,2163748,Self-Employed,26,1301933,60,Average,507770,0.23467139672854845,1,715503,2,0,Education,0
32,2441650,Salaried,3,792705,24,Bad,322695,0.13216262274993437,1,1495191,5,0,Car,1
33,1914510,Business,4,1956510,36,Average,222233,0.11607820482619322,1,1240229,5,1,Education,1
58,2172489,Self-Employed,18,959578,12,Good,300930,0.13851847419320687,1,949370,5,0,Business,0
26,2155155,Salaried,2,1266694,12,Average,719978,0.33407233629491323,1,641522,0,1,Personal,0
28,236805,Business,4,1018455,12,Average,745594,3.148543533525333,1,1127314,1,1,Home,1
55,590984,Salaried,7,1772879,120,Average,169912,0.2875064510943594,0,1164359,3,1,Education,0
27,1451245,Self-Employed,5,1856928,12,Bad,388011,0.26736404441424816,0,627169,0,0,Education,0
63,2041678,Salaried,30,322620,120,Bad,327250,0.16028474603500353,0,1474347,3,0,Personal,0
43,1610993,Salaried,22,96716,180,Average,706186,0.4383542086438559,1,1303032,0,0,Education,0
50,257028,Business,4,460067,12,Average,543480,2.1144695734722543,0,975357,1,0,Business,1
42,722085,Salaried,5,1734535,60,Good,232902,0.32254052841351305,1,1060209,1,1,Home,0
56,1789965,Salaried,10,1853654,36,Average,599391,0.3348616677635218,1,1166417,3,1,Home,1
54,709313,Salaried,6,1340794,60,Bad,364305,0.5136018744871805,0,927238,5,1,Personal,1
57,2438433,Business,15,1641885,12,Bad,690152,0.28303083044281696,1,1037343,5,1,Car,1
59,2486310,Salaried,8,1449479,60,Good,71220,0.028644847728220645,1,629707,0,0,Education,0
41,1599637,Salaried,4,801889,12,Good,342756,0.21427097880895551,0,1118756,4,0,Car,0
23,718528,Business,1,936598,120,Bad,121178,0.16864733364972048,1,1301945,5,1,Personal,1
35,1690182,Self-Employed,0,1118968,60,Good,133048,0.07871810330597338,1,720888,2,1,Personal,0
40,2240006,Self-Employed,17,820701,24,Bad,21877,0.009766487336869929,1,497806,1,1,Home,1
30,1242786,Self-Employed,0,1828075,180,Good,115041,0.09256694831857752,1,331778,3,1,Personal,1
23,2071043,Business,1,967414,180,Bad,657333,0.31739209789845124,0,738303,0,0,Personal,0
31,2336291,Salaried,8,1510706,60,Good,649077,0.2778235768474146,1,326810,1,0,Education,0
25,2347803,Self-Employed,1,1401170,120,Good,283419,0.12071663563057222,1,314305,1,1,Car,0
42,457268,Salaried,1,318847,36,Good,672320,1.4702942906691685,0,1413052,2,1,Home,0
39,1953960,Business,8,751788,60,Good,303594,0.15537362311734984,0,579936,2,1,Personal,0
37,739642,Salaried,0,557349,180,Bad,623185,0.8425483645488432,1,535007,3,1,Car,1
43,2393243,Self-Employed,13,505001,120,Good,761670,0.31825839738864903,1,508008,0,1,Personal,0
40,1721192,Salaried,14,1040794,60,Bad,783814,0.4553899533637425,0,1133338,0,1,Home,0
24,1329820,Self-Employed,0,398377,120,Average,723096,0.5437543849886564,0,685837,4,1,Education,0
48,2475911,Salaried,9,645914,60,Good,342325,0.13826218379328506,0,1230460,2,0,Business,0
51,225825,Business,25,616650,36,Bad,203491,0.9010964193671234,1,171152,0,1,Home,1
41,226329,Self-Employed,8,553899,60,Good,388373,1.7159589979233862,1,1275321,0,0,Car,1
23,1437697,Self-Employed,1,548899,24,Average,143847,0.10005369695165466,1,1281777,3,1,Car,0
28,898790,Salaried,0,1801502,36,Average,155950,0.17351086070065233,1,1411128,5,0,Car,1
45,2316285,Self-Employed,6,213327,120,Average,136439,0.058904211310693066,1,885873,1,1,Personal,0
32,430989,Business,6,962222,24,Average,70581,0.16376482052947863,0,234618,2,1,Education,0
41,532846,Self-Employed,18,1349691,24,Average,497185,0.9330727206871766,0,585898,4,0,Education,0
56,598744,Self-Employed,32,1146503,60,Good,575508,0.9611904901084769,1,1214753,5,0,Business,1
45,1965354,Self-Employed,10,1821282,36,Good,522928,0.2660730504158282,1,437168,1,0,Car,0
22,665388,Self-Employed,1,749150,60,Good,617802,0.9284824365897242,1,590551,3,0,Personal,1
24,865692,Business,1,781984,24,Bad,798471,0.9223489158396799,1,368342,4,1,Business,1
31,804623,Business,1,310843,120,Good,714070,0.8874579928016068,1,991563,5,0,Personal,1
44,1028382,Business,5,671539,60,Bad,230780,0.22441055521143388,0,495031,0,0,Business,0
46,2455587,Self-Employed,16,607796,180,Bad,795930,0.3241301065162397,1,198365,0,1,Home,1
45,751216,Salaried,20,798521,24,Average,780257,1.0386572721330853,0,735611,0,1,Home,0
33,226420,Business,4,68688,36,Good,747678,3.3021583687025498,0,760636,2,0,Personal,0
31,1127004,Salaried,5,87551,120,Average,290897,0.2581150926570867,0,206269,0,1,Personal,0
54,558289,Self-Employed,0,662123,120,Bad,603907,1.0817084311021155,0,818038,3,1,Personal,1
41,524093,Salaried,8,1762863,60,Average,630708,1.2034253397291326,1,1339837,3,0,Car,1
45,1560528,Business,14,1301116,120,Bad,604526,0.3873853033170162,0,567516,3,0,Car,0
48,1527943,Salaried,13,1692912,180,Average,764513,0.5003540705680313,1,1002099,2,0,Personal,1
49,123989,Salaried,2,1915455,24,Average,505558,4.077409468505524,0,1287638,3,0,Education,1
25,1598916,Salaried,2,1986131,36,Average,4542,0.002840672780388225,1,210135,4,1,Education,1
51,839714,Self-Employed,9,1486242,12,Good,72119,0.08588509196572647,1,1061063,3,0,Car,0
58,961932,Salaried,20,769237,180,Good,713114,0.7413343756789714,0,1245692,3,0,Personal,0
46,870185,Self-Employed,24,404395,12,Bad,627471,0.7210768732202081,1,1197425,2,0,Personal,1
48,146552,Salaried,0,1652676,36,Good,359069,2.450096552100605,0,1393938,0,0,Home,1
28,189394,Business,3,103871,36,Average,590564,3.1181604583014333,0,946372,3,0,Personal,0
54,2189989,Self-Employed,26,1792246,60,Good,572654,0.26148703875360163,0,852143,5,1,Business,0
43,1407464,Business,7,657647,60,Average,55090,0.0391412930339298,0,618528,3,1,Education,0
37,413465,Business,14,506037,60,Average,11966,0.028940710965351443,0,754453,0,1,Education,0
38,605588,Self-Employed,1,247725,12,Good,385880,0.637197835495691,0,205840,2,1,Personal,0
23,693737,Salaried,2,1795893,24,Bad,797468,1.149523307069816,1,1453185,2,1,Car,1
60,606669,Salaried,11,1742147,120,Average,613915,1.011942242075593,1,134630,1,1,Car,1
45,960325,Salaried,12,895085,180,Bad,2593,0.0027001247493038823,0,1054393,3,0,Education,0
28,1023860,Self-Employed,7,293136,24,Average,566968,0.5537548553954101,0,237470,4,0,Car,0
47,368943,Salaried,11,221824,120,Average,482440,1.3076239212455008,1,1125913,5,1,Business,1
27,2335692,Salaried,0,1678681,36,Average,146730,0.06282075598120129,1,582765,0,0,Home,1
51,1885999,Self-Employed,4,805473,36,Good,270602,0.14347932131495228,0,86793,3,0,Education,0
41,1290740,Business,5,414393,12,Good,741887,0.5747760394997912,1,811808,4,0,Personal,0
54,1869087,Salaried,23,203804,36,Good,311350,0.16657856665924772,1,489697,2,0,Personal,0
45,285654,Business,17,912509,60,Bad,126156,0.4416376398102606,0,602331,3,1,Home,1
64,1434956,Business,6,1211135,24,Average,154568,0.1077161197164793,0,1423885,5,1,Home,0
61,2230680,Self-Employed,30,586854,12,Average,527283,0.236377590520563,0,1252826,0,1,Car,0
40,875803,Salaried,7,1667557,180,Bad,593469,0.67762764271458,0,1320566,3,0,Home,1
44,2342316,Self-Employed,4,728869,120,Bad,453136,0.19345630843306008,0,1459803,4,0,Home,0
23,365138,Business,1,1083434,120,Bad,513488,1.4062808957684607,1,1309663,4,1,Personal,1
41,1403428,Salaried,18,1862533,120,Good,128138,0.09130351446350332,0,237504,5,0,Business,0
46,1057072,Business,10,1576257,120,Average,629081,0.5951159475268027,1,369150,0,0,Education,1
62,1524506,Business,25,1858362,60,Bad,690897,0.4531937209865222,0,720352,3,1,Education,1
57,954363,Salaried,25,1898085,120,Average,696715,0.7300306801178585,0,355402,3,1,Business,0
41,2126179,Business,6,1838860,12,Bad,152116,0.07154427188667,1,738071,4,1,Education,1
33,1025549,Salaried,10,1841582,60,Average,244039,0.2379591438740188,0,182272,2,0,Business,0
37,1883514,Self-Employed,12,1979141,24,Good,544282,0.2889714178012917,1,208844,2,1,Education,0
60,1284506,Salaried,31,1880653,24,Bad,9401,0.007318761205661005,1,1145419,2,1,Car,1
33,853519,Salaried,1,744575,180,Average,244625,0.28660722654419346,1,211792,5,0,Personal,1
27,2186944,Business,1,1426284,120,Good,717764,0.32820395574648653,1,1385428,4,0,Home,0
